id,text,sentiment_label,intent_label,topic_label,annotation_status,confidence_score
TXT-1864,Nothing remarkable but no complaints either.,Neutral,Inquiry,Health,annotated,0.79
TXT-1865,Extremely slow delivery. Took three weeks for a local order. Very bad.,Negative,Complaint,Entertainment,annotated,0.96
TXT-1866,Superb build quality and very easy to set up. Loved it!,Positive,Request,Health,annotated,0.82
TXT-1867,Very happy with this purchase. Works like a charm. 5 stars.,Positive,Greeting,Entertainment,annotated,0.93
TXT-1868,I am impressed with the performance. Worth every rupee. Loved it!,Positive,Request,Technology,annotated,0.85
TXT-1869,Battery life is horrible. Barely lasts two hours.,Negative,Inquiry,Health,annotated,0.79
TXT-1870,Brilliant product! Exactly what I needed. Loved it!,Positive,Request,Finance,annotated,0.95
TXT-1871,Nothing remarkable but no complaints either.,Neutral,Inquiry,Technology,annotated,0.96
TXT-1872,Nothing remarkable but no complaints either.,Neutral,Feedback,Entertainment,annotated,0.79
TXT-1873,Received on time. Packaging was intact.,Neutral,Feedback,Entertainment,annotated,0.85
TXT-1874,Great value for money. The product is exactly as described. Loved it!,Positive,Feedback,Sports,annotated,0.95
TXT-1875,The product exceeded my expectations. Absolutely love it! 5 stars.,Positive,Inquiry,Finance,annotated,0.93
TXT-1876,Received on time. Packaging was intact.,Neutral,Inquiry,Sports,annotated,0.91
TXT-1877,Received on time. Packaging was intact.,Neutral,Feedback,Finance,annotated,0.82
TXT-1878,The product arrived on the expected delivery date.,Neutral,Request,Health,annotated,0.87
TXT-1879,Received the item in perfect condition. Very satisfied. Would recommend.,Positive,Request,Sports,annotated,0.79
TXT-1880,Very disappointed. The item looks nothing like the photos. Avoid.,Negative,Inquiry,Entertainment,annotated,0.96
TXT-1881,Received the item in perfect condition. Very satisfied. Great!,Positive,Feedback,Entertainment,annotated,0.93
TXT-1882,Fell apart on the first use. Very poor craftsmanship. Very bad.,Negative,Request,Finance,annotated,0.96
TXT-1883,I regret buying this. Total disappointment. Zero stars.,Negative,Request,Health,annotated,0.95
TXT-1884,Highly overpriced for the terrible quality offered. Zero stars.,Negative,Inquiry,Finance,annotated,0.88
TXT-1885,Top notch quality and super fast shipping. Great!,Positive,Greeting,Technology,annotated,0.79
TXT-1886,Wonderful experience overall. Will definitely order again. Loved it!,Positive,Request,Finance,annotated,0.82
TXT-1887,Highly overpriced for the terrible quality offered. Very bad.,Negative,Feedback,Sports,annotated,0.85
TXT-1888,Customer service was incredibly helpful and resolved my issue quickly. Great!,Positive,Greeting,Health,annotated,0.85
TXT-1889,Nothing remarkable but no complaints either.,Neutral,Inquiry,Sports,annotated,0.82
TXT-1890,Poor quality. The stitching came apart within a week. Very bad.,Negative,Inquiry,Sports,annotated,0.85
TXT-1891,The description is misleading. Product is much smaller than shown. Avoid.,Negative,Inquiry,Sports,annotated,0.9
TXT-1892,Very happy with this purchase. Works like a charm. Great!,Positive,Request,Health,annotated,0.95
TXT-1893,Awful smell and bad material. Returned immediately.,Negative,Complaint,Technology,annotated,0.79
TXT-1894,Very disappointed. The item looks nothing like the photos. Very bad.,Negative,Request,Entertainment,annotated,0.85
TXT-1895,Amazing quality for the price. Highly recommend to everyone. Great!,Positive,Greeting,Entertainment,annotated,0.9
TXT-1896,The description is misleading. Product is much smaller than shown. Avoid.,Negative,Greeting,Finance,annotated,0.85
TXT-1897,Extremely slow delivery. Took three weeks for a local order.,Negative,Feedback,Entertainment,annotated,0.82
TXT-1898,Customer support was rude and unhelpful. Never buying again. Very bad.,Negative,Complaint,Entertainment,annotated,0.79
TXT-1899,Customer service was incredibly helpful and resolved my issue quickly. Would recommend.,Positive,Request,Entertainment,annotated,0.91
TXT-1900,Fell apart on the first use. Very poor craftsmanship.,Negative,Greeting,Entertainment,annotated,0.85
TXT-1901,Superb build quality and very easy to set up. Great!,Positive,Complaint,Finance,annotated,0.88
TXT-1902,Brilliant product! Exactly what I needed.,Positive,Complaint,Entertainment,annotated,0.93
TXT-1903,Great value for money. The product is exactly as described. 5 stars.,Positive,Complaint,Finance,annotated,0.85
TXT-1904,I am impressed with the performance. Worth every rupee. Loved it!,Positive,Complaint,Entertainment,annotated,0.93
TXT-1905,Best purchase I have made this year. Truly outstanding. Great!,Positive,Complaint,Entertainment,annotated,0.85
TXT-1906,Order was processed and shipped on time.,Neutral,Greeting,Finance,annotated,0.79
TXT-1907,Extremely slow delivery. Took three weeks for a local order. Very bad.,Negative,Feedback,Technology,annotated,0.88
TXT-1908,Battery life is horrible. Barely lasts two hours. Avoid.,Negative,Request,Finance,annotated,0.87
TXT-1909,Nothing remarkable but no complaints either.,Neutral,Feedback,Entertainment,annotated,0.95
TXT-1910,No issues with the order. Standard delivery.,Neutral,Greeting,Entertainment,annotated,0.79
TXT-1911,Superb build quality and very easy to set up. Loved it!,Positive,Complaint,Finance,annotated,0.85
TXT-1912,The product arrived on the expected delivery date.,Neutral,Inquiry,Health,annotated,0.88
TXT-1913,Decent product at a reasonable price.,Neutral,Inquiry,Entertainment,annotated,0.88
TXT-1914,The product is functional and serves its purpose.,Neutral,Greeting,Health,annotated,0.88
TXT-1915,Best purchase I have made this year. Truly outstanding. Loved it!,Positive,Request,Technology,annotated,0.9
TXT-1916,Superb build quality and very easy to set up. 5 stars.,Positive,Request,Finance,annotated,0.96
TXT-1917,Average quality. Suitable for occasional use.,Neutral,Complaint,Health,annotated,0.95
TXT-1918,Wonderful experience overall. Will definitely order again. Would recommend.,Positive,Greeting,Finance,annotated,0.93
TXT-1919,Very disappointed. The item looks nothing like the photos. Avoid.,Negative,Feedback,Entertainment,annotated,0.88
TXT-1920,Wonderful experience overall. Will definitely order again.,Positive,Inquiry,Sports,annotated,0.9
TXT-1921,Brilliant product! Exactly what I needed. Loved it!,Positive,Request,Sports,annotated,0.79
TXT-1922,Terrible product. Stopped working after just two days. Zero stars.,Negative,Feedback,Technology,annotated,0.85
TXT-1923,Superb build quality and very easy to set up. Great!,Positive,Request,Technology,annotated,0.87
TXT-1924,The product arrived broken and the return process is a nightmare. Very bad.,Negative,Feedback,Health,annotated,0.79
TXT-1925,Customer service was incredibly helpful and resolved my issue quickly. Loved it!,Positive,Complaint,Technology,annotated,0.96
TXT-1926,Average quality. Suitable for occasional use.,Neutral,Request,Technology,annotated,0.88
TXT-1927,Works as expected. Average experience.,Neutral,Inquiry,Entertainment,annotated,0.85
TXT-1928,Do not buy this. It is a scam. Avoid.,Negative,Request,Technology,annotated,0.9
TXT-1929,Battery life is horrible. Barely lasts two hours. Avoid.,Negative,Feedback,Entertainment,annotated,0.9
TXT-1930,Order was processed and shipped on time.,Neutral,Complaint,Technology,annotated,0.9
TXT-1931,Customer service was incredibly helpful and resolved my issue quickly. 5 stars.,Positive,Inquiry,Health,annotated,0.82
TXT-1932,Received the wrong item and nobody is responding.,Negative,Greeting,Finance,annotated,0.95
TXT-1933,Best purchase I have made this year. Truly outstanding. Great!,Positive,Inquiry,Finance,annotated,0.87
TXT-1934,Customer service was incredibly helpful and resolved my issue quickly. Would recommend.,Positive,Feedback,Technology,annotated,0.9
TXT-1935,No issues with the order. Standard delivery.,Neutral,Inquiry,Entertainment,annotated,0.79
TXT-1936,Received the item in perfect condition. Very satisfied. Would recommend.,Positive,Request,Health,annotated,0.93
TXT-1937,Received the wrong item and nobody is responding.,Negative,Feedback,Health,annotated,0.87
TXT-1938,Extremely slow delivery. Took three weeks for a local order. Zero stars.,Negative,Complaint,Health,annotated,0.96
TXT-1939,Extremely slow delivery. Took three weeks for a local order. Avoid.,Negative,Complaint,Technology,annotated,0.85
TXT-1940,Top notch quality and super fast shipping. Loved it!,Positive,Inquiry,Entertainment,annotated,0.85
TXT-1941,The product arrived on the expected delivery date.,Neutral,Feedback,Entertainment,annotated,0.85
TXT-1942,Loved the packaging and the product quality is fantastic. Would recommend.,Positive,Request,Entertainment,annotated,0.91
TXT-1943,Highly overpriced for the terrible quality offered. Zero stars.,Negative,Request,Entertainment,annotated,0.95
TXT-1944,Wonderful experience overall. Will definitely order again.,Positive,Request,Technology,annotated,0.85
TXT-1945,Nothing remarkable but no complaints either.,Neutral,Complaint,Sports,annotated,0.88
TXT-1946,Top notch quality and super fast shipping.,Positive,Inquiry,Entertainment,annotated,0.79
TXT-1947,Wonderful experience overall. Will definitely order again.,Positive,Greeting,Sports,annotated,0.91
TXT-1948,Customer service was incredibly helpful and resolved my issue quickly.,Positive,Inquiry,Technology,annotated,0.88
TXT-1949,The app is intuitive and works perfectly without any bugs. Loved it!,Positive,Feedback,Technology,annotated,0.87
TXT-1950,Average quality. Suitable for occasional use.,Neutral,Request,Finance,annotated,0.95
TXT-1951,The app is intuitive and works perfectly without any bugs. Great!,Positive,Inquiry,Entertainment,annotated,0.79
TXT-1952,Decent product at a reasonable price.,Neutral,Feedback,Health,annotated,0.85
TXT-1953,Great value for money. The product is exactly as described. 5 stars.,Positive,Inquiry,Technology,annotated,0.96
TXT-1954,Top notch quality and super fast shipping.,Positive,Inquiry,Health,annotated,0.82
TXT-1955,No issues with the order. Standard delivery.,Neutral,Complaint,Sports,annotated,0.87
TXT-1956,Loved the packaging and the product quality is fantastic.,Positive,Complaint,Health,annotated,0.95
TXT-1957,Terrible product. Stopped working after just two days.,Negative,Feedback,Health,annotated,0.79
TXT-1958,Very disappointed. The item looks nothing like the photos. Very bad.,Negative,Inquiry,Sports,annotated,0.79
TXT-1959,The app is intuitive and works perfectly without any bugs. Great!,Positive,Request,Sports,annotated,0.85
TXT-1960,Standard product. Met the basic requirements.,Neutral,Greeting,Entertainment,annotated,0.85
TXT-1961,No issues with the order. Standard delivery.,Neutral,Request,Technology,annotated,0.93
TXT-1962,Loved the packaging and the product quality is fantastic. Would recommend.,Positive,Inquiry,Health,annotated,0.91
TXT-1963,Standard product. Met the basic requirements.,Neutral,Request,Health,annotated,0.95
TXT-1964,Order was processed and shipped on time.,Neutral,Request,Finance,annotated,0.79
TXT-1965,Superb build quality and very easy to set up. 5 stars.,Positive,Request,Sports,annotated,0.85
TXT-1966,Customer support was rude and unhelpful. Never buying again. Zero stars.,Negative,Request,Technology,annotated,0.79
TXT-1967,The product arrived broken and the return process is a nightmare. Zero stars.,Negative,Inquiry,Health,annotated,0.85
TXT-1968,The product exceeded my expectations. Absolutely love it! Loved it!,Positive,Request,Health,annotated,0.82
TXT-1969,Highly overpriced for the terrible quality offered. Very bad.,Negative,Inquiry,Sports,annotated,0.93
TXT-1970,"Product is okay. Not great, not bad.",Neutral,Complaint,Sports,annotated,0.96
TXT-1971,The description is misleading. Product is much smaller than shown.,Negative,Feedback,Sports,annotated,0.93
TXT-1972,Battery life is horrible. Barely lasts two hours.,Negative,Complaint,Technology,annotated,0.93
TXT-1973,Received the wrong item and nobody is responding. Very bad.,Negative,Inquiry,Health,annotated,0.93
TXT-1974,Superb build quality and very easy to set up. Great!,Positive,Complaint,Health,annotated,0.88
TXT-1975,Extremely slow delivery. Took three weeks for a local order. Very bad.,Negative,Request,Health,annotated,0.82
TXT-1976,Best purchase I have made this year. Truly outstanding. Would recommend.,Positive,Request,Finance,annotated,0.85
TXT-1977,I regret buying this. Total disappointment. Zero stars.,Negative,Inquiry,Finance,annotated,0.87
TXT-1978,Worst purchase ever. Complete waste of money. Very bad.,Negative,Inquiry,Sports,annotated,0.96
TXT-1979,Amazing quality for the price. Highly recommend to everyone. Would recommend.,Positive,Greeting,Entertainment,annotated,0.85
TXT-1980,Customer service was incredibly helpful and resolved my issue quickly. Loved it!,Positive,Inquiry,Finance,annotated,0.9
TXT-1981,Fast delivery and excellent packaging. Will buy again. Loved it!,Positive,Complaint,Health,annotated,0.82
TXT-1982,Amazing quality for the price. Highly recommend to everyone. Loved it!,Positive,Complaint,Entertainment,annotated,0.82
TXT-1983,Amazing quality for the price. Highly recommend to everyone. Great!,Positive,Request,Sports,annotated,0.91
TXT-1984,Battery life is horrible. Barely lasts two hours. Avoid.,Negative,Inquiry,Health,annotated,0.88
TXT-1985,Extremely slow delivery. Took three weeks for a local order.,Negative,Greeting,Sports,annotated,0.91
TXT-1986,Wonderful experience overall. Will definitely order again. Great!,Positive,Complaint,Health,annotated,0.96
TXT-1987,The product arrived broken and the return process is a nightmare. Avoid.,Negative,Request,Finance,annotated,0.79
